ID;Index;EnglishName;ChineseName;ItemType;Notes
Item_BlackTigerHammer;252;BlackTigerHammer;黑虎战锤;Weapon;
Item_BarbarianSword;253;BarbarianSword;蛮族之剑;Weapon;
Item_Trident;254;Trident;三叉戟;Weapon;
Item_HookedSpear;255;HookedSpear;钩镰枪;Weapon;
Item_MageStaff;256;MageStaff;法师法杖;Weapon;
Item_BloodStealerSword;257;BloodStealerSword;噬血之剑;Weapon;
Item_ZumaWarMageStaff;258;ZumaWarMageStaff;祖玛战法杖;Weapon;
Item_WarMageStaff;259;WarMageStaff;战法杖;Weapon;
Item_BlackDragonStaff;260;BlackDragonStaff;黑龙法杖;Weapon;
Item_MagicScythe;261;MagicScythe;魔力镰刀;Weapon;
Item_DragonStaff;262;DragonStaff;龙纹法杖;Weapon;
Item_BladeOfSorcery;263;BladeOfSorcery;巫术之刃;Weapon;
Item_HolyBloodSpear;264;HolyBloodSpear;圣血长枪;Weapon;
Item_ConquerorSpear;265;ConquerorSpear;征服之矛;Weapon;
Item_StaffOfLotus;266;StaffOfLotus;莲华法杖;Weapon;
Item_RawSword;267;RawSword;粗制长剑;Weapon;
Item_Scimitar;268;Scimitar;弯刀;Weapon;
Item_KrissSword;269;KrissSword;波刃剑;Weapon;
Item_SerpentSword;270;SerpentSword;蛇形剑;Weapon;
Item_ZumaSoulSpringWand;271;ZumaSoulSpringWand;祖玛灵泉杖;Weapon;
Item_SoulSpringWand;272;SoulSpringWand;灵泉法杖;Weapon;
Item_BlackDragonSoulSabre;273;BlackDragonSoulSabre;黑龙魂刃;Weapon;
Item_StoneBambooFan;274;StoneBambooFan;石骨竹扇;Weapon;
Item_SoulSabre;275;SoulSabre;灵魂军刀;Weapon;
Item_HeavenSword;276;HeavenSword;天剑;Weapon;
Item_DragonBloodSword;277;DragonBloodSword;龙血之剑;Weapon;
Item_BastardSword;278;BastardSword;重剑;Weapon;
Item_FanOfCrane;279;FanOfCrane;仙鹤折扇;Weapon;
Item_BoneCarvedFan;280;BoneCarvedFan;骨雕折扇;Weapon;
Item_HoaSword;281;HoaSword;花之剑;Weapon;
Item_ToughHoaSword;282;ToughHoaSword;坚韧花剑;Weapon;
Item_SharpHoaSword;283;SharpHoaSword;锋利花剑;Weapon;
Item_BladesOfVelocity;284;BladesOfVelocity;迅捷双刃;Weapon;
Item_IronBlades;285;IronBlades;铁质双刃;Weapon;
Item_DoubleBlades;286;DoubleBlades;双刀;Weapon;
Item_ZumaBlades;287;ZumaBlades;祖玛双刃;Weapon;
Item_BladesOfDarkness;288;BladesOfDarkness;暗黑双刃;Weapon;
Item_Dragon'sRoyalBlades;289;Dragon'sRoyalBlades;龙皇双刃;Weapon;
Item_FreezingBlades;290;FreezingBlades;冰冻双刃;Weapon;
Item_RoyalBlades;291;RoyalBlades;皇家双刃;Weapon;
Item_BladesOfMagi;292;BladesOfMagi;魔导师双刃;Weapon;
Item_Stiletto;293;Stiletto;细刺;Weapon;
Item_ZincBlades;294;ZincBlades;锌铁双刃;Weapon;
Item_ButcheringBlades;295;ButcheringBlades;屠戮双刃;Weapon;
Item_TheRipper;296;TheRipper;撕裂者;Weapon;
Item_MadDragonBlades;297;MadDragonBlades;狂龙双刃;Weapon;
Item_WoodenBow;298;WoodenBow;木弓;Weapon;
Item_EbonyBow;299;EbonyBow;乌木弓;Weapon;
Item_ShortBow;300;ShortBow;短弓;Weapon;
Item_BoneBow;301;BoneBow;骨弓;Weapon;
Item_CompoundBow;302;CompoundBow;复合弓;Weapon;
Item_LongBow;303;LongBow;长弓;Weapon;
Item_SilverBow;304;SilverBow;白银弓;Weapon;
Item_ZumaFiendBow;305;ZumaFiendBow;祖玛魔弓;Weapon;
Item_FiendBow;306;FiendBow;魔弓;Weapon;
Item_CursedMaleficBow;307;CursedMaleficBow;诅咒恶弓;Weapon;
Item_LitheBow;308;LitheBow;灵巧之弓;Weapon;
Item_MaleficBow;309;MaleficBow;恶意之弓;Weapon;
Item_BowOfForce;310;BowOfForce;强力之弓;Weapon;
Item_DreadBow;311;DreadBow;恐惧之弓;Weapon;
Item_GrimBow;312;GrimBow;冷峻之弓;Weapon;
Item_LethalBow;313;LethalBow;致命之弓;Weapon;
Item_ApusBow;314;ApusBow;阿普斯之弓;Weapon;
Item_DeathBow;315;DeathBow;死亡之弓;Weapon;
Item_BloodThirstyBow;316;BloodThirstyBow;嗜血之弓;Weapon;
Item_BlueFishingRod;793;BlueFishingRod;蓝色鱼竿;Weapon;
Item_RedFishingRod[6M];794;RedFishingRod[6M];红色鱼竿[6M];Weapon;
Item_PickAxe;836;PickAxe;镐;Weapon;
Item_PickAxe0;837;PickAxe0;镐0;Weapon;
Item_SharpDagger;1172;SharpDagger;锋利匕首;Weapon;
Item_ToughHoaSword;1173;ToughHoaSword;坚固花剑;Weapon;
Item_StiffWoodenBow;1174;StiffWoodenBow;坚硬木弓;Weapon;
Item_BronzeWarriorSword;1177;BronzeWarriorSword;青铜勇士剑;Weapon;
Item_StrongHoaSword;1178;StrongHoaSword;强力花剑;Weapon;
Item_StrongWoodenBow;1179;StrongWoodenBow;强力木弓;Weapon;
Item_BronzeShortSword;1182;BronzeShortSword;青铜短剑;Weapon;
Item_BronzeHoaSword;1183;BronzeHoaSword;青铜花剑;Weapon;
Item_ElkWoodenBow;1184;ElkWoodenBow;麋鹿木弓;Weapon;
Item_BrokenSword;1192;BrokenSword;断裂长剑;Weapon;
Item_SolidBronzeAxe;1195;SolidBronzeAxe;坚固青铜斧;Weapon;
Item_SharpSword;1196;SharpSword;锐利长剑;Weapon;
Item_SharpTrident;1197;SharpTrident;锋利三叉戟;Weapon;
Item_SharpScimitar;1198;SharpScimitar;锋利弯刀;Weapon;
Item_SharpSabre;1199;SharpSabre;锋利军刀;Weapon;
Item_ToughBow;1200;ToughBow;坚固长弓;Weapon;
Item_HardSteelSword;1209;HardSteelSword;坚钢长剑;Weapon;
Item_MartialSabre;1216;MartialSabre;武士军刀;Weapon;
Item_SpearWithHook;1217;SpearWithHook;钩刃长枪;Weapon;
Item_KeenKrissSword;1218;KeenKrissSword;锐利波刃剑;Weapon;
Item_BlackIronCrowSwords;1219;BlackIronCrowSwords;玄铁乌鸦双刀;Weapon;
Item_ToughLongBow;1220;ToughLongBow;坚固长弓;Weapon;
Item_SolidGreatAxe;1240;SolidGreatAxe;坚固巨斧;Weapon;
Item_SolidBronzeStaff;1241;SolidBronzeStaff;坚固青铜杖;Weapon;
Item_SolidSerpentSword;1242;SolidSerpentSword;坚固蛇剑;Weapon;
Item_SolidTwinBlades;1243;SolidTwinBlades;坚固双刃;Weapon;
Item_SolidSilverBow;1244;SolidSilverBow;坚固白银弓;Weapon;
Item_RedMoonSword;1256;RedMoonSword;赤月之剑;Weapon;
Item_RedMoonBlades;1257;RedMoonBlades;赤月双刃;Weapon;
Item_RedMoonBow;1258;RedMoonBow;赤月长弓;Weapon;
Item_IceDragonSkyBow;1369;IceDragonSkyBow;冰龙天弓;Weapon;
Item_IronThornBow;1370;IronThornBow;钢刺长弓;Weapon;
Item_PhoenixBow;1371;PhoenixBow;凤凰之弓;Weapon;
Item_BluishGreenBloodSlaughterPike;1372;BluishGreenBloodSlaughterPike;青血屠戮长矛;Weapon;
Item_RetsuenBow;1373;RetsuenBow;烈焰之弓;Weapon;
Item_金龍YellowDragonBow;1374;(金龍)YellowDragonBow;（金龙）黄龙弓;Weapon;
Item_金龍DragonSlayer;1375;(金龍)DragonSlayer;（金龙）屠龙刀;Weapon;
Item_金龍InfernalBloodBlades;1376;(金龍)InfernalBloodBlades;（金龙）地狱血刃;Weapon;
Item_金龍DragonSword;1377;(金龍)DragonSword;（金龙）龙纹剑;Weapon;
Item_金龍SoulEaterStaff;1378;(金龍)SoulEaterStaff;（金龙）噬魂法杖;Weapon;
Item_IceDragonSkyKnife;1379;IceDragonSkyKnife;冰龙天刃;Weapon;
Item_IceDragonSkySword;1380;IceDragonSkySword;冰龙天剑;Weapon;
Item_IceDragonSkyRod;1381;IceDragonSkyRod;冰龙天杖;Weapon;
Item_IceDragonSkyBayonet;1382;IceDragonSkyBayonet;冰龙天枪;Weapon;
Item_GonRyunHolyLightBow寶;1397;GonRyunHolyLightBow(寶);昆仑圣光之弓·宝;Weapon;
Item_GonRyunHolyLightBow聖;1398;GonRyunHolyLightBow(聖);昆仑圣光之弓·圣;Weapon;
Item_GonRyunHolyLightBow神;1399;GonRyunHolyLightBow(神);昆仑圣光之弓·神;Weapon;
Item_GonRyunHolyLightBlades寶;1404;GonRyunHolyLightBlades(寶);昆仑圣光双刃·宝;Weapon;
Item_GonRyunHolyLightBlades聖;1405;GonRyunHolyLightBlades(聖);昆仑圣光双刃·圣;Weapon;
Item_GonRyunHolyLightBlades神;1406;GonRyunHolyLightBlades(神);昆仑圣光双刃·神;Weapon;
Item_GonRyunHolyLightSword寶;1407;GonRyunHolyLightSword(寶);昆仑圣光之剑·宝;Weapon;
Item_GonRyunHolyLightSword聖;1408;GonRyunHolyLightSword(聖);昆仑圣光之剑·圣;Weapon;
Item_GonRyunHolyLightSword神;1409;GonRyunHolyLightSword(神);昆仑圣光之剑·神;Weapon;
Item_GonRyunHolyLightSword聖1;1411;GonRyunHolyLightSword(聖)1;昆仑圣光之剑·圣1;Weapon;
Item_GonRyunHolyLightSword聖2;1412;GonRyunHolyLightSword(聖)2;昆仑圣光之剑·圣2;Weapon;
Item_GonRyunHolyLightSword聖3;1413;GonRyunHolyLightSword(聖)3;昆仑圣光之剑·圣3;Weapon;
Item_幻影當籤IceDragonSkyKnife;1414;(幻影當籤)IceDragonSkyKnife;（幻影当签）冰龙天刃;Weapon;
Item_GonRyunHolyLightSword寶2;1415;GonRyunHolyLightSword(寶)2;昆仑圣光之剑·宝2;Weapon;
Item_GonRyunHolyLightSword寶1;1416;GonRyunHolyLightSword(寶)1;昆仑圣光之剑·宝1;Weapon;
Item_GonRyunHolyLightSword寶3;1417;GonRyunHolyLightSword(寶)3;昆仑圣光之剑·宝3;Weapon;
Item_GonRyunHolyLightSword神1;1418;GonRyunHolyLightSword(神)1;昆仑圣光之剑·神1;Weapon;
Item_GonRyunHolyLightSword神2;1419;GonRyunHolyLightSword(神)2;昆仑圣光之剑·神2;Weapon;
Item_GonRyunHolyLightSword神3;1420;GonRyunHolyLightSword(神)3;昆仑圣光之剑·神3;Weapon;
Item_幻影當籤IceDragonSkySword;1421;(幻影當籤)IceDragonSkySword;（幻影当签）冰龙天剑;Weapon;
Item_幻影當籤IceDragonSkyRod;1422;(幻影當籤)IceDragonSkyRod;（幻影当签）冰龙天杖;Weapon;
Item_幻影當籤IceDragonSkyBayonet;1423;(幻影當籤)IceDragonSkyBayonet;（幻影当签）冰龙天枪;Weapon;
Item_幻影當籤IceDragonSkyBow;1424;(幻影當籤)IceDragonSkyBow;（幻影当签）冰龙天弓;Weapon;
